azimuth_deg,elevation_deg,element_index,amplitude,phase_deg
40.0,75.0,5,0.94105,13.51716
40.0,75.0,6,0.96385,5.66876
40.0,80.0,0,1.05516,21.20703
40.0,80.0,1,0.93538,26.28288
40.0,80.0,2,0.96508,12.54972
40.0,80.0,3,0.95887,24.5627
40.0,80.0,4,1.01204,2.52731
40.0,80.0,5,0.93213,11.58123
40.0,80.0,6,0.97856,3.94376
40.0,85.0,0,1.05314,20.62719
40.0,85.0,1,0.93955,26.5138
40.0,85.0,2,0.9829,11.02858
40.0,85.0,3,0.96445,26.24426
40.0,85.0,4,1.005,4.95161
40.0,85.0,5,0.91717,13.48074
40.0,85.0,6,0.99259,6.38932
40.0,90.0,0,1.04945,19.97921
40.0,90.0,1,0.9363,25.54223
40.0,90.0,2,0.99782,10.66566
40.0,90.0,3,0.98028,23.4311
40.0,90.0,4,0.97884,2.19841
40.0,90.0,5,0.91458,13.96271
40.0,90.0,6,1.01934,7.97561
40.0,95.0,0,1.03947,17.56687
40.0,95.0,1,0.93483,23.24432
40.0,95.0,2,1.00583,10.67313
40.0,95.0,3,0.96344,24.47668
40.0,95.0,4,0.96478,4.74694
40.0,95.0,5,0.92662,14.21238
40.0,95.0,6,1.0488,8.4286
40.0,100.0,0,1.02783,15.51117
40.0,100.0,1,0.93274,26.02864
40.0,100.0,2,1.00539,10.45106
40.0,100.0,3,0.94894,26.29865
40.0,100.0,4,0.94736,3.22523
40.0,100.0,5,0.92447,16.20338
40.0,100.0,6,1.05943,7.9611
40.0,105.0,0,1.01644,17.49729
40.0,105.0,1,0.93938,23.64976
40.0,105.0,2,1.00413,9.00088
40.0,105.0,3,0.9321,24.1936
40.0,105.0,4,0.93747,2.96821
40.0,105.0,5,0.94894,18.53079
40.0,105.0,6,1.04436,9.93201
40.0,110.0,0,0.99429,16.17472
40.0,110.0,1,0.93879,21.83064
40.0,110.0,2,0.99944,7.86116
40.0,110.0,3,0.89621,25.1267
40.0,110.0,4,0.92889,5.64871
40.0,110.0,5,0.95769,17.05556
40.0,110.0,6,1.00414,9.75125
40.0,115.0,0,0.98141,14.98352
40.0,115.0,1,0.92404,22.43402
40.0,115.0,2,0.98615,9.46203
40.0,115.0,3,0.87144,23.31498
40.0,115.0,4,0.92291,4.43889
40.0,115.0,5,0.95512,17.96898
40.0,115.0,6,0.97356,10.97562
40.0,120.0,0,0.95768,15.32902
40.0,120.0,1,0.92462,20.39427
40.0,120.0,2,0.9697,7.83265
40.0,120.0,3,0.83661,22.73964
40.0,120.0,4,0.9321,5.23527
40.0,120.0,5,0.9288,18.29076
40.0,120.0,6,0.93368,12.64875
40.0,125.0,0,0.93919,13.99532
40.0,125.0,1,0.91995,20.72641
40.0,125.0,2,0.934,9.66859
40.0,125.0,3,0.81603,24.69502
40.0,125.0,4,0.92878,4.96858
40.0,125.0,5,0.90029,17.94469
40.0,125.0,6,0.90613,9.90548
40.0,130.0,0,0.91548,12.60021
40.0,130.0,1,0.90214,20.7014
40.0,130.0,2,0.90886,5.05567
40.0,130.0,3,0.80489,23.01046
40.0,130.0,4,0.92011,5.32855
40.0,130.0,5,0.8406,18.85005
40.0,130.0,6,0.8999,13.97756
40.0,135.0,0,0.89458,11.64827
40.0,135.0,1,0.89984,19.01694
40.0,135.0,2,0.87918,7.68799
40.0,135.0,3,0.78831,21.97136
40.0,135.0,4,0.91203,5.26015
40.0,135.0,5,0.80733,18.60466
40.0,135.0,6,0.89314,12.40319
40.0,140.0,0,0.85642,10.38151
40.0,140.0,1,0.87311,19.1424
40.0,140.0,2,0.83554,8.30424
40.0,140.0,3,0.78005,24.9824
40.0,140.0,4,0.87553,8.67769
40.0,140.0,5,0.76733,19.22772
40.0,140.0,6,0.89874,16.08855
40.0,145.0,0,0.83628,10.23247
40.0,145.0,1,0.85393,18.31011
40.0,145.0,2,0.79406,7.1419
40.0,145.0,3,0.77367,25.1456
40.0,145.0,4,0.83374,8.27361
40.0,145.0,5,0.74041,21.80096
40.0,145.0,6,0.8983,15.74804
40.0,150.0,0,0.81758,9.48633
40.0,150.0,1,0.81867,17.01875
40.0,150.0,2,0.7556,8.13853
40.0,150.0,3,0.75164,24.88898
40.0,150.0,4,0.7766,9.56582
40.0,150.0,5,0.73384,22.99132
40.0,150.0,6,0.86072,17.11791
40.0,155.0,0,0.78347,7.7115
40.0,155.0,1,0.78725,16.40694
40.0,155.0,2,0.72128,7.95715
40.0,155.0,3,0.73346,23.87992
40.0,155.0,4,0.73809,10.18366
40.0,155.0,5,0.72687,22.37987
40.0,155.0,6,0.80108,18.04739
40.0,160.0,0,0.76202,9.51617
40.0,160.0,1,0.74166,18.60471
40.0,160.0,2,0.684,6.45627
40.0,160.0,3,0.71359,25.56503
40.0,160.0,4,0.68313,10.23471
40.0,160.0,5,0.71181,24.45807
40.0,160.0,6,0.74135,16.93947
40.0,165.0,0,0.72687,7.70866
40.0,165.0,1,0.71043,17.17067
40.0,165.0,2,0.66759,5.99038
40.0,165.0,3,0.67632,26.84814
40.0,165.0,4,0.64178,10.41548
40.0,165.0,5,0.6901,25.13065
40.0,165.0,6,0.68749,18.26086
40.0,170.0,0,0.70546,6.03596
40.0,170.0,1,0.67238,17.18375
40.0,170.0,2,0.63625,6.01068
40.0,170.0,3,0.6263,26.64423
40.0,170.0,4,0.61468,10.78734
40.0,170.0,5,0.66282,25.20956
40.0,170.0,6,0.65428,20.63667
40.0,175.0,0,0.68078,8.81187
40.0,175.0,1,0.63082,16.43831
40.0,175.0,2,0.60425,7.41208
40.0,175.0,3,0.58333,29.31764
40.0,175.0,4,0.60225,12.52279
40.0,175.0,5,0.60139,25.8382
40.0,175.0,6,0.62788,20.26018
40.0,180.0,0,0.65072,6.7961
40.0,180.0,1,0.58088,16.96257
40.0,180.0,2,0.58463,7.2751
40.0,180.0,3,0.53036,28.41202
40.0,180.0,4,0.58611,12.93189
40.0,180.0,5,0.54158,27.85931
40.0,180.0,6,0.61463,21.06862
45.0,0.0,0,0.63136,31.51261
45.0,0.0,1,0.5649,41.28868
45.0,0.0,2,0.58068,27.37897
45.0,0.0,3,0.53505,35.95466
45.0,0.0,4,0.59448,9.08345
45.0,0.0,5,0.57475,14.36982
45.0,0.0,6,0.64744,-2.17079
45.0,5.0,0,0.67461,29.84858
45.0,5.0,1,0.60735,41.45273
45.0,5.0,2,0.62516,25.05318
45.0,5.0,3,0.58327,34.97252
45.0,5.0,4,0.6497,9.04312
45.0,5.0,5,0.63826,13.30603
45.0,5.0,6,0.71234,-3.91235
45.0,10.0,0,0.72321,28.63925
45.0,10.0,1,0.6572,38.80044
45.0,10.0,2,0.67169,26.49721
45.0,10.0,3,0.62777,34.03836
45.0,10.0,4,0.70103,8.42298
45.0,10.0,5,0.69343,11.56999
45.0,10.0,6,0.76363,-1.52846
45.0,15.0,0,0.7663,29.43721
45.0,15.0,1,0.70228,36.87206
45.0,15.0,2,0.71227,23.92561
45.0,15.0,3,0.67907,34.96439
45.0,15.0,4,0.74198,7.90399
45.0,15.0,5,0.72321,12.41737
45.0,15.0,6,0.79455,-3.35557
45.0,20.0,0,0.80292,31.29704
45.0,20.0,1,0.74515,37.36161
45.0,20.0,2,0.75058,23.01037
45.0,20.0,3,0.69934,32.59324
45.0,20.0,4,0.77263,7.86234
45.0,20.0,5,0.7437,11.77287
45.0,20.0,6,0.8013,-2.94413
45.0,25.0,0,0.83738,28.35884
45.0,25.0,1,0.77686,35.96274
45.0,25.0,2,0.78094,23.43092
45.0,25.0,3,0.73036,33.38222
45.0,25.0,4,0.78623,5.61895
45.0,25.0,5,0.75066,10.06395
45.0,25.0,6,0.8118,-0.79622
45.0,30.0,0,0.88059,28.83404
45.0,30.0,1,0.80776,35.58457
45.0,30.0,2,0.81569,21.18052
45.0,30.0,3,0.74763,31.30602
45.0,30.0,4,0.7975,5.2624
45.0,30.0,5,0.75982,11.91329
45.0,30.0,6,0.82221,-1.99136
45.0,35.0,0,0.91098,28.0307
45.0,35.0,1,0.83272,34.16235
45.0,35.0,2,0.83525,22.37731
45.0,35.0,3,0.76574,32.30908
45.0,35.0,4,0.8166,6.84325
45.0,35.0,5,0.76899,11.31267
45.0,35.0,6,0.84051,-2.79122
45.0,40.0,0,0.94344,27.28697
45.0,40.0,1,0.86794,34.66443
45.0,40.0,2,0.84819,19.24378
45.0,40.0,3,0.77302,31.06993
45.0,40.0,4,0.82113,5.10886
45.0,40.0,5,0.79674,11.48944
45.0,40.0,6,0.87878,-0.58741
45.0,45.0,0,0.96757,26.8201
45.0,45.0,1,0.88731,34.35562
45.0,45.0,2,0.85358,18.59507
45.0,45.0,3,0.78728,29.54809
45.0,45.0,4,0.83186,4.88247
45.0,45.0,5,0.83116,10.88488
45.0,45.0,6,0.92431,1.20336
45.0,50.0,0,0.99626,26.81409
45.0,50.0,1,0.88836,33.78371
45.0,50.0,2,0.88018,19.18807
45.0,50.0,3,0.81018,27.34809
45.0,50.0,4,0.87573,3.64973
45.0,50.0,5,0.87741,11.59066
45.0,50.0,6,0.98513,-1.11059
45.0,55.0,0,0.99719,25.89916
45.0,55.0,1,0.90399,35.02403
45.0,55.0,2,0.87507,18.57957
45.0,55.0,3,0.81487,29.51893
45.0,55.0,4,0.90916,5.18335
45.0,55.0,5,0.9267,11.87268
45.0,55.0,6,1.01831,-0.56792
45.0,60.0,0,1.03153,27.61342
45.0,60.0,1,0.91934,34.05024
45.0,60.0,2,0.88458,16.37451
45.0,60.0,3,0.83882,28.12621
45.0,60.0,4,0.93839,3.70737
45.0,60.0,5,0.96467,12.6488
45.0,60.0,6,1.03463,3.20543
45.0,65.0,0,1.0308,25.62228
45.0,65.0,1,0.93133,29.7476
45.0,65.0,2,0.90002,15.81549
45.0,65.0,3,0.87617,27.78601
45.0,65.0,4,0.97494,2.68983
45.0,65.0,5,0.98103,12.32073
45.0,65.0,6,1.03653,1.59152
45.0,70.0,0,1.03915,23.10571
45.0,70.0,1,0.92916,31.46563
45.0,70.0,2,0.91187,13.68603
45.0,70.0,3,0.89375,26.53926
45.0,70.0,4,0.99906,2.32258
45.0,70.0,5,0.98606,9.72982
45.0,70.0,6,1.01605,1.19759
45.0,75.0,0,1.05307,21.60679
45.0,75.0,1,0.93298,27.85072
45.0,75.0,2,0.92955,14.72639
45.0,75.0,3,0.92459,26.07636
45.0,75.0,4,1.0237,2.7022
45.0,75.0,5,0.98266,10.71429
45.0,75.0,6,1.00777,4.44656
45.0,80.0,0,1.05387,22.03849
45.0,80.0,1,0.93116,29.22669
45.0,80.0,2,0.94965,11.44827
45.0,80.0,3,0.93929,26.8946
45.0,80.0,4,1.0294,3.15959
45.0,80.0,5,0.9591,13.02574
45.0,80.0,6,1.0142,4.22943
45.0,85.0,0,1.04437,22.4367
45.0,85.0,1,0.93982,27.69211
45.0,85.0,2,0.95811,13.72316
45.0,85.0,3,0.96237,25.18292
45.0,85.0,4,1.02493,4.10536
45.0,85.0,5,0.94116,13.5705
45.0,85.0,6,1.03122,5.69661
45.0,90.0,0,1.04294,21.61505
45.0,90.0,1,0.93959,25.32055
45.0,90.0,2,0.9732,11.15897
45.0,90.0,3,0.97439,25.58131
45.0,90.0,4,0.99862,4.06441
45.0,90.0,5,0.93754,12.39446
45.0,90.0,6,1.05153,3.11764
45.0,95.0,0,1.02765,20.85986
45.0,95.0,1,0.92907,25.39777
45.0,95.0,2,0.99531,11.9384
45.0,95.0,3,0.96529,24.51328
45.0,95.0,4,0.98178,5.46098
45.0,95.0,5,0.94177,13.48851
45.0,95.0,6,1.07425,6.11798
45.0,100.0,0,1.01709,19.65169
45.0,100.0,1,0.93743,25.08138
45.0,100.0,2,0.99224,11.29432
45.0,100.0,3,0.95352,23.64356
45.0,100.0,4,0.96361,3.43334
45.0,100.0,5,0.96691,14.93615
45.0,100.0,6,1.086,6.16321
45.0,105.0,0,1.0129,18.11883
45.0,105.0,1,0.9215,26.24098
45.0,105.0,2,0.99264,9.78702
45.0,105.0,3,0.92474,24.00085
45.0,105.0,4,0.93763,2.57139
45.0,105.0,5,0.98011,15.04608
45.0,105.0,6,1.06432,8.12729
45.0,110.0,0,0.99589,17.94773
45.0,110.0,1,0.91954,25.29773
45.0,110.0,2,1.00565,9.19441
45.0,110.0,3,0.88959,26.12831
45.0,110.0,4,0.94001,4.37231
45.0,110.0,5,0.98905,14.59475
45.0,110.0,6,1.0405,7.65675
45.0,115.0,0,0.97586,16.87684
45.0,115.0,1,0.92921,22.89492
45.0,115.0,2,0.98616,8.05195
45.0,115.0,3,0.87016,24.08502
45.0,115.0,4,0.9362,4.63388
45.0,115.0,5,0.98186,17.71959
45.0,115.0,6,1.00777,9.12457
45.0,120.0,0,0.95199,16.50268
45.0,120.0,1,0.9233,22.67625
45.0,120.0,2,0.9579,8.44205
45.0,120.0,3,0.8325,24.88424
45.0,120.0,4,0.94101,4.69769
45.0,120.0,5,0.96303,16.04103
45.0,120.0,6,0.96275,10.09447
45.0,125.0,0,0.93997,15.49864
45.0,125.0,1,0.90716,21.59692
45.0,125.0,2,0.92904,9.40669
45.0,125.0,3,0.81226,23.79984
45.0,125.0,4,0.9453,5.84695
45.0,125.0,5,0.92721,16.82232
45.0,125.0,6,0.9388,9.40158
45.0,130.0,0,0.90878,14.62468
45.0,130.0,1,0.88909,21.17915
45.0,130.0,2,0.90917,8.50896
45.0,130.0,3,0.79641,23.42543
45.0,130.0,4,0.94497,5.45549
45.0,130.0,5,0.87616,16.70286
45.0,130.0,6,0.93783,9.14144
45.0,135.0,0,0.88674,13.16249
45.0,135.0,1,0.88654,20.25181
45.0,135.0,2,0.85763,9.13917
45.0,135.0,3,0.77774,24.9882
45.0,135.0,4,0.92402,3.68854
45.0,135.0,5,0.82938,18.03489
45.0,135.0,6,0.93268,12.31461
45.0,140.0,0,0.85884,13.75767
45.0,140.0,1,0.85907,18.26712
45.0,140.0,2,0.80888,6.57564
45.0,140.0,3,0.76942,23.49932
45.0,140.0,4,0.89165,6.46896
45.0,140.0,5,0.78896,18.91182
45.0,140.0,6,0.93247,15.42215
45.0,145.0,0,0.83719,12.02237
45.0,145.0,1,0.83989,20.28742
45.0,145.0,2,0.77542,9.34831
45.0,145.0,3,0.75823,25.4615
45.0,145.0,4,0.85532,7.35225
45.0,145.0,5,0.77646,19.62214
45.0,145.0,6,0.92797,14.81193
45.0,150.0,0,0.81801,12.67555
45.0,150.0,1,0.80697,18.01028
45.0,150.0,2,0.73848,6.81964
45.0,150.0,3,0.75632,23.39272
45.0,150.0,4,0.79055,6.93866
45.0,150.0,5,0.75173,20.33909
45.0,150.0,6,0.89136,14.10782
45.0,155.0,0,0.78105,10.56367
45.0,155.0,1,0.7795,19.43748
45.0,155.0,2,0.70934,7.65412
45.0,155.0,3,0.72759,24.06372
45.0,155.0,4,0.74742,9.03704
45.0,155.0,5,0.7565,22.40949
45.0,155.0,6,0.83076,14.55299
45.0,160.0,0,0.75591,9.69274
45.0,160.0,1,0.73595,16.51459
45.0,160.0,2,0.66992,8.21925
45.0,160.0,3,0.70828,27.29855
45.0,160.0,4,0.70178,9.57193
45.0,160.0,5,0.7477,24.2882
45.0,160.0,6,0.77417,13.30413
45.0,165.0,0,0.72445,8.73019
45.0,165.0,1,0.70761,17.88669
45.0,165.0,2,0.64214,6.18602
45.0,165.0,3,0.67388,27.32889
45.0,165.0,4,0.65262,10.26981
45.0,165.0,5,0.71774,24.0549
45.0,165.0,6,0.73114,15.34164
45.0,170.0,0,0.69993,10.67301
45.0,170.0,1,0.65812,16.12424
45.0,170.0,2,0.60704,6.78545
45.0,170.0,3,0.63076,25.68493
45.0,170.0,4,0.63841,8.29745
45.0,170.0,5,0.6789,25.07351
45.0,170.0,6,0.68147,17.99039
45.0,175.0,0,0.67109,7.45253
45.0,175.0,1,0.61157,18.53606
45.0,175.0,2,0.59872,9.0352
45.0,175.0,3,0.58239,28.5077
45.0,175.0,4,0.61401,11.10767
45.0,175.0,5,0.63071,26.49173
45.0,175.0,6,0.65812,16.30738
45.0,180.0,0,0.64808,8.06959
45.0,180.0,1,0.56991,15.74594
45.0,180.0,2,0.5802,8.07077
45.0,180.0,3,0.5224,27.26487
45.0,180.0,4,0.59068,13.87624
45.0,180.0,5,0.57664,26.65555
45.0,180.0,6,0.65763,20.65538
50.0,0.0,0,0.63483,29.88149
50.0,0.0,1,0.56349,41.21247
50.0,0.0,2,0.57986,25.87085
50.0,0.0,3,0.54129,37.34338
50.0,0.0,4,0.61982,5.71451
50.0,0.0,5,0.61002,11.36259
50.0,0.0,6,0.65793,-2.8883
50.0,5.0,0,0.67595,29.94388
50.0,5.0,1,0.60287,41.18564
50.0,5.0,2,0.62584,26.58384
50.0,5.0,3,0.58737,35.67595
50.0,5.0,4,0.6656,6.99736
50.0,5.0,5,0.66654,11.13328
50.0,5.0,6,0.72558,-2.08919
50.0,10.0,0,0.72787,30.17057
50.0,10.0,1,0.65393,39.76552
50.0,10.0,2,0.67553,26.0069
50.0,10.0,3,0.63796,35.22035
50.0,10.0,4,0.72865,7.4958
50.0,10.0,5,0.72641,10.7689
50.0,10.0,6,0.76969,-3.78275
50.0,15.0,0,0.76577,29.35322
50.0,15.0,1,0.68283,38.84463
50.0,15.0,2,0.71245,24.81744
50.0,15.0,3,0.6616,34.44204
50.0,15.0,4,0.76065,5.8786
50.0,15.0,5,0.75209,12.84265
50.0,15.0,6,0.80023,-3.98106
50.0,20.0,0,0.78952,31.17429
50.0,20.0,1,0.73249,38.8087
50.0,20.0,2,0.74615,21.9842
50.0,20.0,3,0.70889,32.6877
50.0,20.0,4,0.7858,6.81538
50.0,20.0,5,0.77527,9.05837
50.0,20.0,6,0.81959,-3.21922
50.0,25.0,0,0.83904,30.93007
50.0,25.0,1,0.76698,37.60205
50.0,25.0,2,0.76917,21.56347
50.0,25.0,3,0.73533,32.17273
50.0,25.0,4,0.80153,5.19295
50.0,25.0,5,0.78462,11.12937
50.0,25.0,6,0.82686,-3.59735
50.0,30.0,0,0.87683,28.39177
50.0,30.0,1,0.80034,36.38809
50.0,30.0,2,0.81125,20.42209
50.0,30.0,3,0.75649,33.28192
50.0,30.0,4,0.81656,4.13185
50.0,30.0,5,0.78925,9.24914
50.0,30.0,6,0.82881,-4.06038
50.0,35.0,0,0.90886,30.24734
50.0,35.0,1,0.82215,35.43199
50.0,35.0,2,0.8233,21.14365
50.0,35.0,3,0.76633,30.65186
50.0,35.0,4,0.83837,5.45702
50.0,35.0,5,0.8063,8.84176
50.0,35.0,6,0.86738,-3.20917
50.0,40.0,0,0.93598,26.75096
50.0,40.0,1,0.85552,34.17498
50.0,40.0,2,0.83535,21.0519
50.0,40.0,3,0.77547,29.00721
50.0,40.0,4,0.84551,4.91025
50.0,40.0,5,0.82867,10.09451
50.0,40.0,6,0.8949,-2.57953
50.0,45.0,0,0.95875,26.77729
50.0,45.0,1,0.87181,34.61365
50.0,45.0,2,0.84859,19.16812
50.0,45.0,3,0.78662,29.87099
50.0,45.0,4,0.85914,3.97805
50.0,45.0,5,0.86131,9.79354
50.0,45.0,6,0.95141,-1.59187
50.0,50.0,0,0.99612,28.328
50.0,50.0,1,0.88917,33.39448
50.0,50.0,2,0.85811,18.62666
50.0,50.0,3,0.80821,27.2571
50.0,50.0,4,0.89,4.31843
50.0,50.0,5,0.90039,9.8422
50.0,50.0,6,0.99971,-0.05458
50.0,55.0,0,1.00238,26.73983
50.0,55.0,1,0.90467,35.11362
50.0,55.0,2,0.8723,19.40843
50.0,55.0,3,0.81947,27.90374
50.0,55.0,4,0.92345,1.82229
50.0,55.0,5,0.95601,9.13442
50.0,55.0,6,1.04496,-2.16968
50.0,60.0,0,1.02036,24.90755
50.0,60.0,1,0.90663,32.23598
50.0,60.0,2,0.8767,16.84434
50.0,60.0,3,0.84379,25.97494
50.0,60.0,4,0.96891,2.49678
50.0,60.0,5,0.98762,11.06853
50.0,60.0,6,1.04951,-0.11643
50.0,65.0,0,1.03581,26.10968
50.0,65.0,1,0.91307,31.75328
50.0,65.0,2,0.88648,15.45753
50.0,65.0,3,0.88163,26.6168
50.0,65.0,4,1.01003,2.96573
50.0,65.0,5,1.00473,9.59557
50.0,65.0,6,1.04877,-0.32138
50.0,70.0,0,1.04194,26.12235
50.0,70.0,1,0.91152,32.05343
50.0,70.0,2,0.91392,14.64339
50.0,70.0,3,0.90088,26.21349
50.0,70.0,4,1.03416,1.76992
50.0,70.0,5,1.02158,9.73692
50.0,70.0,6,1.02793,-1.69467
50.0,75.0,0,1.04706,26.04959
50.0,75.0,1,0.91359,30.40391
50.0,75.0,2,0.91586,13.52171
50.0,75.0,3,0.93826,26.55767
50.0,75.0,4,1.03576,2.79108
50.0,75.0,5,1.00808,12.14686
50.0,75.0,6,1.02238,1.09224
50.0,80.0,0,1.04181,24.16447
50.0,80.0,1,0.917,27.91113
50.0,80.0,2,0.93986,13.05677
50.0,80.0,3,0.95374,25.67638
50.0,80.0,4,1.03816,1.38435
50.0,80.0,5,0.98558,9.93208
50.0,80.0,6,1.01649,1.48839
50.0,85.0,0,1.03608,22.83233
50.0,85.0,1,0.91533,27.84869
50.0,85.0,2,0.95054,12.66315
50.0,85.0,3,0.96858,26.54166
50.0,85.0,4,1.03347,1.49149
50.0,85.0,5,0.97117,12.6761
50.0,85.0,6,1.03185,0.94062
50.0,90.0,0,1.04174,22.99079
50.0,90.0,1,0.91122,28.73892
50.0,90.0,2,0.96181,11.08576
50.0,90.0,3,0.97938,25.52933
50.0,90.0,4,1.02324,2.04813
50.0,90.0,5,0.97312,10.62442
50.0,90.0,6,1.07815,1.10736
50.0,95.0,0,1.03242,23.27809
50.0,95.0,1,0.91379,26.55349
50.0,95.0,2,0.98137,13.30467
50.0,95.0,3,0.97289,25.1552
50.0,95.0,4,0.99719,2.55013
50.0,95.0,5,0.97823,13.52826
50.0,95.0,6,1.086,3.85968
50.0,100.0,0,1.01803,20.73212
50.0,100.0,1,0.92789,25.37848
50.0,100.0,2,0.99018,11.17207
50.0,100.0,3,0.95608,23.01173
50.0,100.0,4,0.97225,4.35103
50.0,100.0,5,0.99539,12.4335
50.0,100.0,6,1.09829,4.61421
50.0,105.0,0,1.00437,19.92373
50.0,105.0,1,0.92121,25.63879
50.0,105.0,2,0.98792,10.71523
50.0,105.0,3,0.92687,24.20437
50.0,105.0,4,0.96715,0.47294
50.0,105.0,5,1.00976,12.7084
50.0,105.0,6,1.08891,5.97288
50.0,110.0,0,0.98832,19.91835
50.0,110.0,1,0.90836,25.77273
50.0,110.0,2,0.98175,11.13592
50.0,110.0,3,0.90319,23.76555
50.0,110.0,4,0.96639,3.59131
50.0,110.0,5,1.01665,14.3809
50.0,110.0,6,1.06891,6.26971
50.0,115.0,0,0.96887,19.43212
50.0,115.0,1,0.90539,24.31526
50.0,115.0,2,0.96896,9.92103
50.0,115.0,3,0.8617,24.49385
50.0,115.0,4,0.96324,2.42461
50.0,115.0,5,1.01715,14.04491
50.0,115.0,6,1.01097,5.78831
50.0,120.0,0,0.94897,17.39354
50.0,120.0,1,0.90527,22.64041
50.0,120.0,2,0.9511,9.84069
50.0,120.0,3,0.84035,24.65324
50.0,120.0,4,0.96117,4.28995
50.0,120.0,5,0.99526,15.15672
50.0,120.0,6,0.97816,6.75803
50.0,125.0,0,0.93844,15.48484
50.0,125.0,1,0.89675,22.44285
50.0,125.0,2,0.92691,9.53975
50.0,125.0,3,0.82028,22.83002
50.0,125.0,4,0.97759,3.79938
50.0,125.0,5,0.95041,17.59841
50.0,125.0,6,0.95582,7.52071
50.0,130.0,0,0.90818,15.81224
50.0,130.0,1,0.87461,21.50861
50.0,130.0,2,0.88957,6.87924
50.0,130.0,3,0.80133,24.80899
50.0,130.0,4,0.95824,3.33432
50.0,130.0,5,0.90481,17.46141
50.0,130.0,6,0.94671,9.90835
50.0,135.0,0,0.88037,14.51535
50.0,135.0,1,0.87497,23.03615
50.0,135.0,2,0.84504,8.5278
50.0,135.0,3,0.78979,24.08532
50.0,135.0,4,0.94287,6.71218
50.0,135.0,5,0.87745,17.81291
50.0,135.0,6,0.95173,11.3044
50.0,140.0,0,0.85307,14.01621
50.0,140.0,1,0.85455,21.86742
50.0,140.0,2,0.81311,8.69853
50.0,140.0,3,0.76616,23.14747
50.0,140.0,4,0.91074,6.42516
50.0,140.0,5,0.82235,18.82131
50.0,140.0,6,0.95175,11.68647
50.0,145.0,0,0.82914,14.97561
50.0,145.0,1,0.8244,21.791
50.0,145.0,2,0.76968,8.51718
50.0,145.0,3,0.76091,23.66898
50.0,145.0,4,0.87082,4.06473
50.0,145.0,5,0.80364,19.2065
50.0,145.0,6,0.95451,12.00292
50.0,150.0,0,0.81304,13.15173
50.0,150.0,1,0.79703,21.12308
50.0,150.0,2,0.73637,9.66008
50.0,150.0,3,0.74805,23.31024
50.0,150.0,4,0.82556,8.36524
50.0,150.0,5,0.79646,20.00726
50.0,150.0,6,0.91018,12.93944
50.0,155.0,0,0.77481,12.5121
50.0,155.0,1,0.75911,20.40494
50.0,155.0,2,0.70261,7.20573
50.0,155.0,3,0.72839,25.6319
50.0,155.0,4,0.77525,5.50222
50.0,155.0,5,0.78183,20.34911
50.0,155.0,6,0.86,15.28799
50.0,160.0,0,0.74351,11.21382
50.0,160.0,1,0.72218,19.14061
50.0,160.0,2,0.66747,9.25009
50.0,160.0,3,0.7004,23.80753
50.0,160.0,4,0.72341,8.6994
50.0,160.0,5,0.76912,21.66378
50.0,160.0,6,0.79484,14.12999
50.0,165.0,0,0.73085,12.98376
50.0,165.0,1,0.69409,18.5759
50.0,165.0,2,0.6309,7.70953
50.0,165.0,3,0.67374,22.89329
50.0,165.0,4,0.68238,9.48163
50.0,165.0,5,0.7519,20.84193
50.0,165.0,6,0.73023,15.46176
50.0,170.0,0,0.69861,9.58316
50.0,170.0,1,0.64117,17.76621
50.0,170.0,2,0.61191,10.1684
50.0,170.0,3,0.63793,26.97229
50.0,170.0,4,0.65136,9.87586
50.0,170.0,5,0.71169,24.21788
50.0,170.0,6,0.69992,14.71985
50.0,175.0,0,0.66707,11.72182
50.0,175.0,1,0.6014,17.19137
50.0,175.0,2,0.58779,8.39778
50.0,175.0,3,0.5873,27.10479
50.0,175.0,4,0.63861,10.79268
50.0,175.0,5,0.66997,25.9581
50.0,175.0,6,0.67221,15.30215
50.0,180.0,0,0.63956,8.47402
50.0,180.0,1,0.55652,20.68143
50.0,180.0,2,0.5632,7.85177
50.0,180.0,3,0.53649,27.87631
50.0,180.0,4,0.61083,11.89935
50.0,180.0,5,0.61738,24.80367
50.0,180.0,6,0.67172,16.83756
55.0,0.0,0,0.62961,31.59205
55.0,0.0,1,0.55292,41.79921
55.0,0.0,2,0.5535,27.45127
55.0,0.0,3,0.54583,36.42295
55.0,0.0,4,0.65038,6.06452
55.0,0.0,5,0.62994,9.42483
55.0,0.0,6,0.66024,-5.70123
55.0,5.0,0,0.67858,32.22005
55.0,5.0,1,0.60519,39.78969
55.0,5.0,2,0.62505,25.99681
55.0,5.0,3,0.60552,35.47487
55.0,5.0,4,0.69604,6.89069
55.0,5.0,5,0.68712,10.43028
55.0,5.0,6,0.72649,-6.86076
55.0,10.0,0,0.72966,33.44176
55.0,10.0,1,0.63059,39.56665
55.0,10.0,2,0.6552,25.14996
55.0,10.0,3,0.64504,33.71781
55.0,10.0,4,0.75813,4.79107
55.0,10.0,5,0.74166,9.39605
55.0,10.0,6,0.77986,-6.09331
55.0,15.0,0,0.75744,34.24865
55.0,15.0,1,0.6827,39.87729
55.0,15.0,2,0.69925,23.83978
55.0,15.0,3,0.67925,31.91534
55.0,15.0,4,0.78611,5.62173
55.0,15.0,5,0.77835,8.43924
55.0,15.0,6,0.80028,-5.66816
55.0,20.0,0,0.7938,31.94837
55.0,20.0,1,0.7266,38.45639
